timestamp, name, memory.total [MiB], memory.used [MiB], utilization.gpu [%], utilization.memory [%], clocks.current.sm [MHz], clocks.current.memory [MHz]
2017/12/19 06:47:20.069, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 83 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:20.169, Tesla M60, 7613 MiB, 7356 MiB, 99 %, 89 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:20.270, Tesla M60, 7613 MiB, 7356 MiB, 99 %, 89 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:20.370, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 90 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:20.470, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 90 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:20.571, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 88 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:20.671, Tesla M60, 7613 MiB, 7356 MiB, 99 %, 90 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:20.771, Tesla M60, 7613 MiB, 7356 MiB, 99 %, 90 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:20.871, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 85 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:20.972, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 85 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:21.072, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 89 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:21.172, Tesla M60, 7613 MiB, 7356 MiB, 99 %, 93 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:21.273, Tesla M60, 7613 MiB, 7356 MiB, 99 %, 93 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:21.373, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 82 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:21.473, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 82 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:21.573, Tesla M60, 7613 MiB, 7356 MiB, 99 %, 88 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:21.674, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 91 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:21.774, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 91 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:21.874, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 86 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:21.975, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 86 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:22.075, Tesla M60, 7613 MiB, 7356 MiB, 99 %, 90 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:22.175, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 86 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:22.275, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 86 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:22.376, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 88 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:22.476, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 88 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:22.576, Tesla M60, 7613 MiB, 7356 MiB, 99 %, 94 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:22.677, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 82 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:22.777, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 82 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:22.877, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 89 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:22.977, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 89 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:23.078, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 91 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:23.178, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 85 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:23.278, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 85 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:23.379, Tesla M60, 7613 MiB, 7356 MiB, 99 %, 90 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:23.479, Tesla M60, 7613 MiB, 7356 MiB, 99 %, 90 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:23.579, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 87 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:23.679, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 89 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:23.780, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 89 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:23.880, Tesla M60, 7613 MiB, 7356 MiB, 99 %, 92 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:23.980, Tesla M60, 7613 MiB, 7356 MiB, 99 %, 92 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:24.081, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 82 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:24.181, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 90 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:24.281, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 90 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:24.381, Tesla M60, 7613 MiB, 7356 MiB, 99 %, 91 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:24.482, Tesla M60, 7613 MiB, 7356 MiB, 99 %, 91 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:24.582, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 85 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:24.682, Tesla M60, 7613 MiB, 7356 MiB, 99 %, 89 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:24.783, Tesla M60, 7613 MiB, 7356 MiB, 99 %, 89 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:24.883, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 88 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:24.983, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 88 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:25.084, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 88 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:25.184, Tesla M60, 7613 MiB, 7356 MiB, 99 %, 92 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:25.284, Tesla M60, 7613 MiB, 7356 MiB, 99 %, 92 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:25.384, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 84 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:25.485, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 84 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:25.585, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 89 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:25.685, Tesla M60, 7613 MiB, 7356 MiB, 99 %, 92 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:25.786, Tesla M60, 7613 MiB, 7356 MiB, 99 %, 92 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:25.886, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 84 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:25.986, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 84 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:26.086, Tesla M60, 7613 MiB, 7356 MiB, 99 %, 88 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:26.187, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 90 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:26.287, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 90 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:26.387, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 88 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:26.488, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 88 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:26.588, Tesla M60, 7613 MiB, 7356 MiB, 99 %, 91 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:26.688, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 85 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:26.788, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 85 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:26.889, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 89 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:26.989, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 89 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:27.089, Tesla M60, 7613 MiB, 7356 MiB, 99 %, 92 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:27.190, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 83 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:27.290, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 83 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:27.390, Tesla M60, 7613 MiB, 7356 MiB, 99 %, 89 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:27.490, Tesla M60, 7613 MiB, 7356 MiB, 99 %, 89 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:27.591, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 91 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:27.691, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 87 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:27.791, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 87 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:27.892, Tesla M60, 7613 MiB, 7356 MiB, 99 %, 90 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:27.992, Tesla M60, 7613 MiB, 7356 MiB, 99 %, 90 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:28.092, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 86 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:28.193, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 88 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:28.293, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 88 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:28.393, Tesla M60, 7613 MiB, 7356 MiB, 99 %, 94 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:28.493, Tesla M60, 7613 MiB, 7356 MiB, 99 %, 94 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:28.594, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 82 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:28.694, Tesla M60, 7613 MiB, 7356 MiB, 99 %, 89 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:28.794, Tesla M60, 7613 MiB, 7356 MiB, 99 %, 89 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:28.895, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 91 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:28.995, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 91 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:29.095, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 85 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:29.195, Tesla M60, 7613 MiB, 7356 MiB, 99 %, 90 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:29.296, Tesla M60, 7613 MiB, 7356 MiB, 99 %, 90 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:29.396, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 87 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:29.496, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 87 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:29.597, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 89 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:29.697, Tesla M60, 7613 MiB, 7356 MiB, 99 %, 92 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:29.797, Tesla M60, 7613 MiB, 7356 MiB, 99 %, 92 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:29.898, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 82 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:29.998, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 82 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:30.098, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 91 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:30.198, Tesla M60, 7613 MiB, 7356 MiB, 99 %, 91 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:30.299, Tesla M60, 7613 MiB, 7356 MiB, 99 %, 91 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:30.399, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 86 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:30.499, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 86 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:30.599, Tesla M60, 7613 MiB, 7356 MiB, 99 %, 89 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:30.700, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 88 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:30.800, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 88 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:30.900, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 88 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:31.001, Tesla M60, 7613 MiB, 7356 MiB, 99 %, 92 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:31.101, Tesla M60, 7613 MiB, 7356 MiB, 99 %, 92 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:31.201, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 83 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:31.302, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 83 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:31.402, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 89 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:31.502, Tesla M60, 7613 MiB, 7356 MiB, 99 %, 93 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:31.602, Tesla M60, 7613 MiB, 7356 MiB, 99 %, 93 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:31.703, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 84 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:31.803, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 84 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:31.903, Tesla M60, 7613 MiB, 7356 MiB, 99 %, 89 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:32.004, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 89 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:32.104, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 89 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:32.204, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 87 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:32.305, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 87 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:32.405, Tesla M60, 7613 MiB, 7356 MiB, 99 %, 92 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:32.505, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 85 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:32.605, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 85 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:32.706, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 90 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:32.806, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 90 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:32.906, Tesla M60, 7613 MiB, 7356 MiB, 99 %, 91 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:33.007, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 83 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:33.107, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 83 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:33.207, Tesla M60, 7613 MiB, 7356 MiB, 99 %, 89 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:33.308, Tesla M60, 7613 MiB, 7356 MiB, 99 %, 89 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:33.408, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 90 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:33.508, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 88 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:33.608, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 88 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:33.709, Tesla M60, 7613 MiB, 7356 MiB, 99 %, 90 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:33.809, Tesla M60, 7613 MiB, 7356 MiB, 99 %, 90 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:33.909, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 85 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:34.010, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 88 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:34.110, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 88 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:34.210, Tesla M60, 7613 MiB, 7356 MiB, 99 %, 93 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:34.310, Tesla M60, 7613 MiB, 7356 MiB, 99 %, 93 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:34.411, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 82 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:34.511, Tesla M60, 7613 MiB, 7356 MiB, 99 %, 89 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:34.611, Tesla M60, 7613 MiB, 7356 MiB, 99 %, 89 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:34.712, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 91 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:34.812, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 91 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:34.912, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 86 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:35.012, Tesla M60, 7613 MiB, 7356 MiB, 99 %, 90 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:35.113, Tesla M60, 7613 MiB, 7356 MiB, 99 %, 90 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:35.213, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 87 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:35.313, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 87 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:35.414, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 89 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:35.514, Tesla M60, 7613 MiB, 7356 MiB, 99 %, 92 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:35.614, Tesla M60, 7613 MiB, 7356 MiB, 99 %, 92 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:35.715, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 82 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:35.815, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 82 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:35.915, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 90 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:36.015, Tesla M60, 7613 MiB, 7356 MiB, 99 %, 91 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:36.116, Tesla M60, 7613 MiB, 7356 MiB, 99 %, 91 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:36.216, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 85 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:36.316, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 85 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:36.417, Tesla M60, 7613 MiB, 7356 MiB, 99 %, 89 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:36.517, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 88 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:36.617, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 88 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:36.717, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 88 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:36.818, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 88 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:36.918, Tesla M60, 7613 MiB, 7356 MiB, 99 %, 93 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:37.018, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 84 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:37.119, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 84 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:37.219, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 89 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:37.319, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 89 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:37.419, Tesla M60, 7613 MiB, 7356 MiB, 99 %, 92 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:37.520, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 84 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:37.620, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 84 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:37.720, Tesla M60, 7613 MiB, 7356 MiB, 99 %, 88 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:37.821, Tesla M60, 7613 MiB, 7356 MiB, 99 %, 88 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:37.921, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 90 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:38.021, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 88 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:38.121, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 88 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:38.222, Tesla M60, 7613 MiB, 7356 MiB, 99 %, 91 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:38.322, Tesla M60, 7613 MiB, 7356 MiB, 99 %, 91 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:38.422, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 85 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:38.523, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 89 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:38.623, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 89 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:38.723, Tesla M60, 7613 MiB, 7356 MiB, 99 %, 92 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:38.823, Tesla M60, 7613 MiB, 7356 MiB, 99 %, 92 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:38.924, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 83 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:39.024, Tesla M60, 7613 MiB, 7356 MiB, 99 %, 89 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:39.124, Tesla M60, 7613 MiB, 7356 MiB, 99 %, 89 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:39.225, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 91 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:39.325, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 91 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:39.425, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 87 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:39.526, Tesla M60, 7613 MiB, 7356 MiB, 99 %, 91 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:39.626, Tesla M60, 7613 MiB, 7356 MiB, 99 %, 91 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:39.726, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 86 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:39.826, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 86 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:39.927, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 88 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:40.027, Tesla M60, 7613 MiB, 7356 MiB, 99 %, 93 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:40.127, Tesla M60, 7613 MiB, 7356 MiB, 99 %, 93 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:40.228, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 82 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:40.328, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 82 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:40.428, Tesla M60, 7613 MiB, 7356 MiB, 99 %, 89 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:40.529, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 91 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:40.629, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 91 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:40.729, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 86 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:40.829, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 86 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:40.930, Tesla M60, 7613 MiB, 7356 MiB, 99 %, 90 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:41.030, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 87 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:41.130, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 87 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:41.230, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 89 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:41.331, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 89 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:41.431, Tesla M60, 7613 MiB, 7356 MiB, 99 %, 92 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:41.531, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 82 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:41.632, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 82 %, 1177 MHz, 2505 MHz
2017/12/19 06:47:41.732, Tesla M60, 7613 MiB, 7356 MiB, 100 %, 91 %, 1177 MHz, 2505 MHz
